"","x"
"3430",0.000284161891668385
"3431",0.000266016018489018
"3432",0.000255452654380715
"3433",0.000249564183868407
"3434",0.000245159894907023
"3435",0.000239517674684541
"3436",0.000230926240553393
"3437",0.000218881102451594
"3438",0.000203913123848324
"3439",0.000187151851698219
"3440",0.000169807576387224
"3441",0.000152762912440969
"3442",0.000136396686390866
"3443",0.000120654309868452
"3444",0.000105280132952207
"3445",9.00795374529818e-05
"3446",7.50942807213079e-05
"3447",6.06355786990397e-05
"3448",4.71902063223389e-05
"3449",3.52629135230637e-05
"3450",2.52286999176596e-05
"3451",2.44582991746362e-07
"3452",3.57809019572494e-07
"3453",5.00112039397083e-07
"3454",6.70677467221501e-07
"3455",8.69917901977858e-07
"3456",1.1071894946669e-06
"3457",1.41531928296237e-06
"3458",1.87395450142139e-06
"3459",2.64275317130314e-06
"3460",4.0030670204868e-06
"3461",6.40250614232411e-06
"3462",1.04906951731672e-05
"3463",1.71280658858205e-05
"3464",2.73459517470611e-05
"3465",4.22401059021966e-05
"3466",6.27947680423057e-05
"3467",8.96601796515843e-05
"3468",0.000122935858169557
"3469",0.000162031502022565
"3470",0.00020567233908794
"3471",0.000252078599958788
"3472",0.000299287192006935
"3473",0.00034552130913133
"3474",0.000389481739828025
"3475",0.000430454489682866
"3476",0.000468201924459179
"3477",0.000502700178515162
"3478",0.000533858757252939
"3479",0.000561369540752148
"3480",0.00058476988904674
"3481",0.000603693340668925
"3482",0.000618174071515854
"3483",0.000628823293492329
"3484",0.000636737303006967
"3485",0.000643115422504862
"3486",0.0006487095021156
"3487",0.00065332690676482
"3488",0.000655615306128226
"3489",0.000653262595990228
"3490",0.000643588783569582
"3491",0.000624355958569474
"3492",0.000594539282282829
"3493",0.000554814660647753
"3494",0.000507613903534378
"3495",0.000456732662493392
"3496",0.000406601133147482
"3497",0.000361407608197814
"3498",0.000324288208061549
"3499",0.000296768367645045
"3500",0.000278576774960936
"3501",0.000267864759829457
"3502",0.000261767793062598
"3503",0.000257158799511235
"3504",0.000251389045252837
"3505",0.000242814508345098
"3506",0.000230973243115575
"3507",0.000216396211976797
"3508",0.000200158997480955
"3509",0.000183364089625353
"3510",0.000166748139990166
"3511",0.000150535689157511
"3512",0.000134546409250757
"3513",0.000118460269915232
"3514",0.000102097581275501
"3515",8.55914336065406e-05
"3516",6.9398366876329e-05
"3517",5.41704825867879e-05
"3518",4.05633085645365e-05
"3519",2.90626315655734e-05
"3520",3.47188055210578e-07
"3521",5.07469376893133e-07
"3522",7.08065085650608e-07
"3523",9.46331430573642e-07
"3524",1.21947199982261e-06
"3525",1.53351082664427e-06
"3526",1.92035451232279e-06
"3527",2.46503680016305e-06
"3528",3.34390767688981e-06
"3529",4.87168472392224e-06
"3530",7.55040121004356e-06
"3531",1.21064895880904e-05
"3532",1.9495179881166e-05
"3533",3.08477967864023e-05
"3534",4.73425695448239e-05
"3535",6.99973822345363e-05
"3536",9.94128954502153e-05
"3537",0.000135528277475481
"3538",0.000177473741957495
"3539",0.000223597194317048
"3540",0.000271698121663643
"3541",0.000319429426830544
"3542",0.000364754760718794
"3543",0.000406310944040642
"3544",0.000443548145182334
"3545",0.000476603509202481
"3546",0.000505974389840167
"3547",0.000532144131439177
"3548",0.000555331901272484
"3549",0.000575474528946636
"3550",0.000592429339886712
"3551",0.000606268978998308
"3552",0.00061748158834191
"3553",0.000626925064748699
"3554",0.000635500564911523
"3555",0.0006436551286821
"3556",0.000650926934966205
"3557",0.000655757237357769
"3558",0.000655701733754886
"3559",0.000648020085814669
"3560",0.000630472714723651
"3561",0.00060207121007332
"3562",0.00056354193310813
"3563",0.000517358436106806
"3564",0.000467333432625565
"3565",0.000417884893906226
"3566",0.000373167960231612
"3567",0.000336283201337443
"3568",0.000308740148167597
"3569",0.000290288789554153
"3570",0.000279145887788725
"3571",0.000272550608116445
"3572",0.000267501023136065
"3573",0.000261471522147672
"3574",0.000252913842292396
"3575",0.000241411653022373
"3576",0.000227475353464954
"3577",0.000212088723618982
"3578",0.00019620070458053
"3579",0.00018035777288134
"3580",0.000164595001481193
"3581",0.000148584471777627
"3582",0.000131934132194004
"3583",0.000114483846010893
"3584",9.64712189972649e-05
"3585",7.85155494163602e-05
"3586",6.14520374307149e-05
"3587",4.61022302489227e-05
"3588",3.30738543740424e-05
"3589",4.86800134427454e-07
"3590",7.1103553330467e-07
"3591",9.90719993155043e-07
"3592",1.32048403964187e-06
"3593",1.69263465408506e-06
"3594",2.10754537069748e-06
"3595",2.59366076225021e-06
"3596",3.23924535856809e-06
"3597",4.23626245660858e-06
"3598",5.93340728599222e-06
"3599",8.88982393785555e-06
"3600",1.39135751504752e-05
"3601",2.20613432131352e-05
"3602",3.45722665610686e-05
"3603",5.27150198507556e-05
"3604",7.75478480426876e-05
"3605",0.000109625509472708
"3606",0.000148725386853177
"3607",0.000193689593490223
"3608",0.000242471448698003
"3609",0.000292423709190246
"3610",0.000340782664477759
"3611",0.000385217863341482
"3612",0.000424272511992906
"3613",0.000457543918082458
"3614",0.000485546038428381
"3615",0.000509321381105681
"3616",0.000529970593640442
"3617",0.000548295351645731
"3618",0.000564687370652441
"3619",0.000579271102378549
"3620",0.000592179568564195
"3621",0.000603774848334257
"3622",0.000614652204552341
"3623",0.000625378933509017
"3624",0.000636062974458017
"3625",0.000645952245816307
"3626",0.000653280607103028
"3627",0.000655490333318761
"3628",0.000649811803735724
"3629",0.000634035014125888
"3630",0.000607226649467882
"3631",0.00057016036414033
"3632",0.000525323666072734
"3633",0.000476498481568019
"3634",0.000428033272346308
"3635",0.000383997037861914
"3636",0.000347419245177335
"3637",0.000319784522932222
"3638",0.000300884497526731
"3639",0.000289046817245936
"3640",0.000281674816841787
"3641",0.000275953856626729
"3642",0.000269532050471224
"3643",0.000260986174525863
"3644",0.000249949300756297
"3645",0.000236891518664538
"3646",0.000222668421400233
"3647",0.000208031835089921
"3648",0.000193296635667326
"3649",0.000178276168272592
"3650",0.000162475445902607
"3651",0.000145423924939906
"3652",0.000126985231792652
"3653",0.000107512710080017
"3654",8.78027918119466e-05
"3655",6.88880853897739e-05
"3656",5.17682464807522e-05
"3657",3.71817801418159e-05
"3658",6.74168851794949e-07
"3659",9.84158679778991e-07
"3660",1.36974642862332e-06
"3661",1.8216569357273e-06
"3662",2.32507134961443e-06
"3663",2.87161248501235e-06
"3664",3.48276786877653e-06
"3665",4.2468496260847e-06
"3666",5.3693410375118e-06
"3667",7.23256034243462e-06
"3668",1.04544985372554e-05
"3669",1.59286592044205e-05
"3670",2.48187177548829e-05
"3671",3.84783326400006e-05
"3672",5.82737991237518e-05
"3673",8.53105335150656e-05
"3674",0.000120102754426818
"3675",0.000162268505539352
"3676",0.000210359483941452
"3677",0.000261925439953917
"3678",0.000313855487280406
"3679",0.000362944777365602
"3680",0.000406539323564169
"3681",0.000443059647383988
"3682",0.000472228507279852
"3683",0.000494929291625074
"3684",0.000512761047951466
"3685",0.000527471816037149
"3686",0.000540489188691296
"3687",0.00055270677555017
"3688",0.000564555364706689
"3689",0.000576250226062586
"3690",0.0005880274265891
"3691",0.000600200101096179
"3692",0.000612971171718733
"3693",0.000626080045355742
"3694",0.000638467683199971
"3695",0.000648163759482443
"3696",0.000652520305755488
"3697",0.000648774289956791
"3698",0.000634781503118327
"3699",0.000609686917092074
"3700",0.000574311604889656
"3701",0.000531130657742032
"3702",0.000483846658571624
"3703",0.000436678662501864
"3704",0.000393552600903593
"3705",0.000357386748058405
"3706",0.000329627351572141
"3707",0.000310124032687371
"3708",0.000297357498906227
"3709",0.000288953167371174
"3710",0.000282343937766511
"3711",0.000275401041049676
"3712",0.000266855162576822
"3713",0.000256393174261651
"3714",0.000244426967174196
"3715",0.00023165075550027
"3716",0.000218580014485783
"3717",0.000205261514335593
"3718",0.0001912592869544
"3719",0.000175895300888114
"3720",0.000158615629605075
"3721",0.00013931120287536
"3722",0.000118459609801653
"3723",9.70447038305682e-05
"3724",7.63062740644881e-05
"3725",5.74300857313813e-05
"3726",4.12912628630775e-05
"3727",9.22160690434022e-07
"3728",1.34557241618e-06
"3729",1.87108264565403e-06
"3730",2.48399242424733e-06
"3731",3.15948202940377e-06
"3732",3.87639288071237e-06
"3733",4.64463009704795e-06
"3734",5.54816094818416e-06
"3735",6.8027171916484e-06
"3736",8.82278812001198e-06
"3737",1.22858980526987e-05
"3738",1.81737120720768e-05
"3739",2.77612520526186e-05
"3740",4.25222095773276e-05
"3741",6.39268193058377e-05
"3742",9.31345719451395e-05
"3743",0.000130626320593638
"3744",0.000175867426806945
"3745",0.000227123727415378
"3746",0.000281541511786106
"3747",0.000335539386625951
"3748",0.000385455924970593
"3749",0.000428290143760647
"3750",0.000462311894855566
"3751",0.000487343061159735
"3752",0.000504619150413724
"3753",0.00051629355890095
"3754",0.000524777047428623
"3755",0.000532153213055932
"3756",0.000539854804317403
"3757",0.000548653088887796
"3758",0.000558867083697646
"3759",0.000570610254193614
"3760",0.00058389970996381
"3761",0.000598549802132804
"3762",0.0006139078931172
"3763",0.000628596300913623
"3764",0.000640447871887742
"3765",0.000646751224875993
"3766",0.000644789318541507
"3767",0.00063252352567159
"3768",0.000609203752968208
"3769",0.000575701602420111
"3770",0.000534455476127241
"3771",0.000489040963681184
"3772",0.000443487399646515
"3773",0.000401519015905466
"3774",0.000365899951713592
"3775",0.000338020785154469
"3776",0.000317800954088506
"3777",0.000303911439079829
"3778",0.000294252675868993
"3779",0.000286560879092744
"3780",0.000278976403075536
"3781",0.000270410991601976
"3782",0.000260610103851477
"3783",0.000249912234319632
"3784",0.000238821843921662
"3785",0.000227585175490385
"3786",0.000215951312197633
"3787",0.000203213694035112
"3788",0.000188499810048929
"3789",0.000171169415721487
"3790",0.000151143391477112
"3791",0.000129028703027718
"3792",0.000106001930327488
"3793",8.35143510299249e-05
"3794",6.29409494336968e-05
"3795",4.5295722459451e-05
"3796",1.24581852255292e-06
"3797",1.81717966661419e-06
"3798",2.52505649480155e-06
"3799",3.34741451728355e-06
"3800",4.24580690700288e-06
"3801",5.1811834239914e-06
"3802",6.14593647308771e-06
"3803",7.21391350225131e-06
"3804",8.60650084703585e-06
"3805",1.07677140026911e-05
"3806",1.44342054232689e-05
"3807",2.06774339151543e-05
"3808",3.08869593078882e-05
"3809",4.66608587829836e-05
"3810",6.95788035586782e-05
"3811",0.000100861405404574
"3812",0.000140965235294896
"3813",0.000189214020243204
"3814",0.000243599455787761
"3815",0.000300873977712128
"3816",0.000356989372444665
"3817",0.000407821819918158
"3818",0.000450006352788875
"3819",0.00048163562048605
"3820",0.00050259980756614
"3821",0.000514459142904773
"3822",0.000519905129008518
"3823",0.00052201105600609
"3824",0.000523532359263229
"3825",0.000526467486807457
"3826",0.000531956568905688
"3827",0.000540443226271635
"3828",0.000551925354058003
"3829",0.000566116487063072
"3830",0.000582425557785643
"3831",0.000599791265561486
"3832",0.000616511146835646
"3833",0.000630232536100101
"3834",0.000638210121412547
"3835",0.000637814160116749
"3836",0.000627153134603582
"3837",0.000605610517061696
"3838",0.000574113913660837
"3839",0.00053504338686079
"3840",0.000491802419797392
"3841",0.000448172273692667
"3842",0.000407617679058835
"3843",0.000372704882183871
"3844",0.000344748706154655
"3845",0.000323745427860193
"3846",0.000308587098867855
"3847",0.000297494869363979
"3848",0.000288557066009769
"3849",0.000280223635038363
"3850",0.000271611463141435
"3851",0.000262529459395332
"3852",0.000253230888226876
"3853",0.000244008307206134
"3854",0.000234813962356771
"3855",0.000225078324141536
"3856",0.0002138106607126
"3857",0.000199937960439945
"3858",0.00018273299436497
"3859",0.000162148174045715
"3860",0.000138921080930836
"3861",0.000114420657017141
"3862",9.03078090627479e-05
"3863",6.81443546432365e-05
"3864",4.90813890763798e-05
"3865",1.66228505632282e-06
"3866",2.42394145050786e-06
"3867",3.36623205757057e-06
"3868",4.45742873656847e-06
"3869",5.64098027965795e-06
"3870",6.85361490621393e-06
"3871",8.06281626310559e-06
"3872",9.32500161153937e-06
"3873",1.08611813156097e-05
"3874",1.31410074766676e-05
"3875",1.69587839669142e-05
"3876",2.34763916325471e-05
"3877",3.42000851858424e-05
"3878",5.08556603182153e-05
"3879",7.51370270287625e-05
"3880",0.000108333199494511
"3881",0.000150887503739744
"3882",0.000201997469396802
"3883",0.000259399498849916
"3884",0.000319471239804096
"3885",0.000377711883043832
"3886",0.000429539080797792
"3887",0.000471213516230168
"3888",0.000500625799640097
"3889",0.000517699393780261
"3890",0.000524282029050623
"3891",0.000523573152003313
"3892",0.000519292789842645
"3893",0.000514869491223666
"3894",0.000512882828095395
"3895",0.000514863985053697
"3896",0.000521401194614113
"3897",0.000532387610175938
"3898",0.00054723257986557
"3899",0.00056493097467936
"3900",0.000584003917191575
"3901",0.000602423957395813
"3902",0.000617667838315962
"3903",0.000626987246776317
"3904",0.000627881074714586
"3905",0.000618646071824145
"3906",0.000598828130080776
"3907",0.000569417840622588
"3908",0.000532718263140426
"3909",0.000491919774378261
"3910",0.000450501596894599
"3911",0.000411614658006273
"3912",0.000377584979377085
"3913",0.000349630013727492
"3914",0.000327825121064029
"3915",0.000311306646105641
"3916",0.000298652930372103
"3917",0.000288343972656268
"3918",0.000279172259484811
"3919",0.000270479558600976
"3920",0.000262142785624858
"3921",0.000254321980290811
"3922",0.000247082963349094
"3923",0.000240068712917521
"3924",0.000232380148565708
"3925",0.000222737529900115
"3926",0.000209867373164845
"3927",0.000192957290200525
"3928",0.000171991627308656
"3929",0.000147835605374784
"3930",0.000122044078654696
"3931",9.64791447647092e-05
"3932",7.28812276072723e-05
"3933",5.25324647795267e-05
"3934",2.19054706135974e-06
"3935",3.19350466321583e-06
"3936",4.43289479328658e-06
"3937",5.86444576325484e-06
"3938",7.40808799966999e-06
"3939",8.9686599669688e-06
"3940",1.04797419898676e-05
"3941",1.19713567648649e-05
"3942",1.36565982950555e-05
"3943",1.60256192230564e-05
"3944",1.9927909500511e-05
"3945",2.66155594117144e-05
"3946",3.77128607186804e-05
"3947",5.50758778951978e-05
"3948",8.05170695647793e-05
"3949",0.000115401480070241
"3950",0.000160172150617914
"3951",0.000213920033456182
"3952",0.000274151833694411
"3953",0.000336898427891658
"3954",0.000397230642027705
"3955",0.00045012072468552
"3956",0.000491451090367132
"3957",0.000518887324593209
"3958",0.000532347429338199
"3959",0.000533920307321568
"3960",0.000527270025239411
"3961",0.000516732562004993
"3962",0.000506396615499773
"3963",0.000499427185081633
"3964",0.000497762336954548
"3965",0.000502153918973328
"3966",0.000512405033679887
"3967",0.000527627549982949
"3968",0.000546402453752238
"3969",0.000566832665683604
"3970",0.000586571670048382
"3971",0.000602943628878465
"3972",0.000613228262063479
"3973",0.000615092449262059
"3974",0.00060705974724013
"3975",0.000588865643545546
"3976",0.000561571193436411
"3977",0.000527386997571546
"3978",0.000489254883774227
"3979",0.000450304784465105
"3980",0.000413325649809479
"3981",0.000380364655488427
"3982",0.000352520154471335
"3983",0.000329944338392209
"3984",0.000312032688209339
"3985",0.00029774642329772
"3986",0.000285985672208649
"3987",0.00027590921393388
"3988",0.000267097963915146
"3989",0.00025950068104599
"3990",0.00025318027226655
"3991",0.000247969008368222
"3992",0.000243195710510874
"3993",0.000237631624999463
"3994",0.000229712519842794
"3995",0.000217970859731161
"3996",0.000201513525580613
"3997",0.00018035598860676
"3998",0.000155483819198474
"3999",0.000128625150018037
"4000",0.000101828180203966
"4001",7.69978257042377e-05
"4002",5.55368947739461e-05
"4003",2.85095989435812e-06
"4004",4.15550989179085e-06
"4005",5.76609343999303e-06
"4006",7.62252104388886e-06
"4007",9.61479299197387e-06
"4008",1.16067685965594e-05
"4009",1.34874436228254e-05
"4010",1.52497590386903e-05
"4011",1.70898212631495e-05
"4012",1.95119532408504e-05
"4013",2.34175179650354e-05
"4014",3.0147989758949e-05
"4015",4.14465168668237e-05
"4016",5.93015081192212e-05
"4017",8.56480402224323e-05
"4018",0.00012193526928926
"4019",0.000168620708615291
"4020",0.000224712112769792
"4021",0.000287518106952175
"4022",0.00035275881226583
"4023",0.000415109912971421
"4024",0.000469119788990351
"4025",0.000510294663591826
"4026",0.000536054073871432
"4027",0.000546268805988239
"4028",0.000543214653565153
"4029",0.000530965174929747
"4030",0.000514427774607091
"4031",0.000498324997214158
"4032",0.000486400896750621
"4033",0.000481009942162671
"4034",0.000483085470616897
"4035",0.000492359015994887
"4036",0.000507659130775159
"4037",0.000527162235405667
"4038",0.000548561019437205
"4039",0.000569201921160446
"4040",0.0005862769694475
"4041",0.000597123656024405
"4042",0.000599612211057328
"4043",0.000592526699848806
"4044",0.000575815808197456
"4045",0.000550617973688585
"4046",0.00051903917371274
"4047",0.0004837440352528
"4048",0.000447474739301204
"4049",0.000412618615363643
"4050",0.000380911239742549
"4051",0.00035331147291195
"4052",0.000330042098787819
"4053",0.000310763793245604
"4054",0.000294834485408909
"4055",0.000281590442995459
"4056",0.000270570043469495
"4057",0.000261601262118574
"4058",0.000254707409009119
"4059",0.00024985444734449
"4060",0.000246642572933078
"4061",0.000244092277343017
"4062",0.000240656082981216
"4063",0.000234499256437434
"4064",0.000223973035317638
"4065",0.000208110585439054
"4066",0.000186956520293869
"4067",0.000161605299998117
"4068",0.000133939759298832
"4069",0.000106172749451055
"4070",8.03539511069861e-05
"4071",5.7992356793771e-05
"4072",3.66452007007121e-06
"4073",5.3405322660347e-06
"4074",7.40817349287434e-06
"4075",9.78742429698587e-06
"4076",1.23309205353391e-05
"4077",1.48510011385808e-05
"4078",1.71796842373578e-05
"4079",1.92604167765813e-05
"4080",2.12617573355702e-05
"4081",2.36947821097513e-05
"4082",2.75087548956112e-05
"4083",3.41333673558962e-05
"4084",4.54312544165354e-05
"4085",6.35251134444938e-05
"4086",9.04767345361775e-05
"4087",0.000127827995730766
"4088",0.000176067199669314
"4089",0.000234145408233858
"4090",0.000299209764207845
"4091",0.000366712304190854
"4092",0.000430974365346496
"4093",0.000486149214992335
"4094",0.000527374312986876
"4095",0.000551804203192307
"4096",0.000559218608767119
"4097",0.000552019549807084
"4098",0.000534625029286817
"4099",0.000512457418529205
"4100",0.000490834861395459
"4101",0.00047406422200112
"4102",0.000464919831645478
"4103",0.000464533140879119
"4104",0.000472586162224563
"4105",0.000487645616531728
"4106",0.000507501824659656
"4107",0.000529453814624356
"4108",0.000550558847012074
"4109",0.000567898950298466
"4110",0.000578896467002456
"4111",0.000581654487211602
"4112",0.000575244418280361
"4113",0.000559846433853381
"4114",0.000536681691874314
"4115",0.000507742636569762
"4116",0.000475395781466316
"4117",0.000441967571639665
"4118",0.000409414610115918
"4119",0.000379135860681363
"4120",0.000351933007789567
"4121",0.000328089885978544
"4122",0.000307529651868173
"4123",0.000290008433587203
"4124",0.000275301466920103
"4125",0.000263328855536214
"4126",0.000254166621042371
"4127",0.000247913837729609
"4128",0.000244443591836921
"4129",0.000243133583533928
"4130",0.000242712272048989
"4131",0.000241335133412405
"4132",0.000236920003778759
"4133",0.000227655790380639
"4134",0.000212511398533812
"4135",0.000191557543610444
"4136",0.000165982329745529
"4137",0.000137799354407982
"4138",0.000109358962508894
"4139",8.28308503849232e-05
"4140",5.98120266797353e-05
"4141",4.65186824238296e-06
"4142",6.77862963678813e-06
"4143",9.40076658021947e-06
"4144",1.24139917337784e-05
"4145",1.56251437459951e-05
"4146",1.87830868073914e-05
"4147",2.1648813341646e-05
"4148",2.41022195388903e-05
"4149",2.62723808668958e-05
"4150",2.86687834687454e-05
"4151",3.22841811193698e-05
"4152",3.86352608863979e-05
"4153",4.97049211638601e-05
"4154",6.77522953632076e-05
"4155",9.49702475401631e-05
"4156",0.000133002529262444
"4157",0.000182385755792794
"4158",0.000242043102739284
"4159",0.000309000507249622
"4160",0.000378489600484215
"4161",0.000444524019446421
"4162",0.0005008964748683
"4163",0.000542387688775545
"4164",0.000565870516432091
"4165",0.000570988818547076
"4166",0.000560205709676232
"4167",0.00053821097810346
"4168",0.000510875805605394
"4169",0.000484065507829052
"4170",0.000462624713451992
"4171",0.000449745387129715
"4172",0.000446772323576418
"4173",0.000453363233773318
"4174",0.000467851402977226
"4175",0.000487668335678744
"4176",0.000509744259870136
"4177",0.000530870515429992
"4178",0.000548042147599744
"4179",0.000558789537397003
"4180",0.000561470707232587
"4181",0.000555462682873828
"4182",0.000541188648621431
"4183",0.000519955343139254
"4184",0.000493635872726152
"4185",0.000464286067288367
"4186",0.00043380030840836
"4187",0.000403687373367245
"4188",0.000374993791213853
"4189",0.000348350288103153
"4190",0.000324089714456708
"4191",0.000302386643589559
"4192",0.000283384669366656
"4193",0.000267287577264802
"4194",0.000254387987853701
"4195",0.000245003817823438
"4196",0.00023930933537898
"4197",0.000237092268381116
"4198",0.000237524887489145
"4199",0.00023906957593723
"4200",0.000239616243681476
"4201",0.000236866561047001
"4202",0.000228871411205418
"4203",0.000214547053419423
"4204",0.000193986387142141
"4205",0.000168452731957786
"4206",0.000140062033794312
"4207",0.000111270243146046
"4208",8.43381816355723e-05
"4209",6.09296687931628e-05
"4210",5.83202617949102e-06
"4211",8.49750327966426e-06
"4212",1.17822428797142e-05
"4213",1.55527702544402e-05
"4214",1.95607805012351e-05
"4215",2.34784202529449e-05
"4216",2.69801101639186e-05
"4217",2.98666735370029e-05
"4218",3.22145861493616e-05
"4219",3.45226836315341e-05
"4220",3.78225938074892e-05
"4221",4.3716989100881e-05
"4222",5.43102486202131e-05
"4223",7.20005704583051e-05
"4224",9.91166880300738e-05
"4225",0.000137413844034898
"4226",0.000187495224682831
"4227",0.000248286251727713
"4228",0.000316734130156091
"4229",0.000387900934234694
"4230",0.00045554321353304
"4231",0.00051313195221618
"4232",0.000555106993005163
"4233",0.000578045319577775
"4234",0.000581410504861845
"4235",0.000567659325960644
"4236",0.000541675671457538
"4237",0.000509706186281607
"4238",0.00047810674495177
"4239",0.000452227124526098
"4240",0.000435669443740388
"4241",0.000430005487614223
"4242",0.000434896497856307
"4243",0.000448476951459566
"4244",0.000467854987240015
"4245",0.00048962458493437
"4246",0.000510339171286398
"4247",0.000526929919654936
"4248",0.000537053538313793
"4249",0.000539336429748051
"4250",0.000533469732499818
"4251",0.000520123336590459
"4252",0.000500689234391204
"4253",0.000476918246026084
"4254",0.000450551505857756
"4255",0.000423047251931263
"4256",0.000395462170055347
"4257",0.000368484649995807
"4258",0.000342565505924327
"4259",0.000318072951871177
"4260",0.000295414367946579
"4261",0.000275098577430962
"4262",0.000257734854168527
"4263",0.000243968218083103
"4264",0.000234345359721564
"4265",0.000229113204587221
"4266",0.000227984498212577
"4267",0.000229949632504173
"4268",0.000233239213551777
"4269",0.000235517422511073
"4270",0.000234307894834618
"4271",0.000227552249605099
"4272",0.000214127478150334
"4273",0.000194144099886207
"4274",0.000168919822117677
"4275",0.000140641193132845
"4276",0.000111834401363874
"4277",8.48194798488945e-05
"4278",6.13036356065923e-05
"4279",7.22089847575263e-06
"4280",1.05203158810861e-05
"4281",1.45846885338744e-05
"4282",1.92460351499466e-05
"4283",2.4190803711438e-05
"4284",2.90001170112117e-05
"4285",3.32450524739621e-05
"4286",3.66306627344218e-05
"4287",3.91668040595217e-05
"4288",4.13321344431796e-05
"4289",4.4192559799441e-05
"4290",4.94361529015693e-05
"4291",5.92906381642678e-05
"4292",7.62965611536179e-05
"4293",0.000102923814240395
"4294",0.000141049030459719
"4295",0.000191360383901158
"4296",0.00025281592554262
"4297",0.00032232722769752
"4298",0.000394838922909254
"4299",0.000463903139657566
"4300",0.000522710737593747
"4301",0.000565379681671012
"4302",0.000588179791208808
"4303",0.000590351762113664
"4304",0.000574278605894985
"4305",0.00054495830972298
"4306",0.000508935052777426
"4307",0.000472992545722773
"4308",0.000442946810166807
"4309",0.000422797834220883
"4310",0.000414356198495015
"4311",0.000417316403657868
"4312",0.00042965405256461
"4313",0.000448196594783106
"4314",0.000469241140792119
"4315",0.000489135188319954
"4316",0.000504768522410165
"4317",0.000513936859893061
"4318",0.000515539102559863
"4319",0.000509578541805023
"4320",0.000496967046366233
"4321",0.000479177873160685
"4322",0.000457839130649358
"4323",0.000434381615273875
"4324",0.000409835549103002
"4325",0.000384814224328736
"4326",0.000359652647219099
"4327",0.000334618197801108
"4328",0.000310100068788669
"4329",0.000286713422783491
"4330",0.00026529984267254
"4331",0.000246839620080449
"4332",0.000232300136404673
"4333",0.000222437304312717
"4334",0.000217566145169674
"4335",0.00021733694162318
"4336",0.000220586931665515
"4337",0.000225355858134183
"4338",0.000229128500988686
"4339",0.000229293778281202
"4340",0.000223716069255283
"4341",0.000211247747465615
"4342",0.000192012005062744
"4343",0.000167358621744773
"4344",0.00013951099419333
"4345",0.000111028142782719
"4346",8.42556598128727e-05
"4347",6.09194399106818e-05
"4348",8.8296011530975e-06
"4349",1.28632573165437e-05
"4350",1.78305334263328e-05
"4351",2.3523346437854e-05
"4352",2.95522717538724e-05
"4353",3.53923740314607e-05
"4354",4.04937892932122e-05
"4355",4.44483341436641e-05
"4356",4.71846856129365e-05
"4357",4.91516130058415e-05
"4358",5.14449198293085e-05
"4359",5.58380456585606e-05
"4360",6.46846512073509e-05
"4361",8.06715927999007e-05
"4362",0.000106415621906208
"4363",0.000143924637745205
"4364",0.000193989717114497
"4365",0.00025563106022089
"4366",0.000325766774974914
"4367",0.000399275597506326
"4368",0.000469558155557157
"4369",0.000529568198044091
"4370",0.000573123410885363
"4371",0.000596178540782387
"4372",0.000597712180503523
"4373",0.00057996846113921
"4374",0.000547979817536274
"4375",0.00050850799901233
"4376",0.000468697737158107
"4377",0.000434787346920142
"4378",0.000411158000520722
"4379",0.000399868712981271
"4380",0.000400678019569832
"4381",0.00041144676054106
"4382",0.000428770410145628
"4383",0.000448694338153263
"4384",0.000467395211917092
"4385",0.00048174268022939
"4386",0.000489678184764654
"4387",0.000490367748018905
"4388",0.000484114325938987
"4389",0.000472058526072409
"4390",0.000455747005410872
"4391",0.00043668685674423
"4392",0.000416010683393233
"4393",0.000394340361299829
"4394",0.000371866881423973
"4395",0.00034858682713497
"4396",0.000324586300514717
"4397",0.000300261196560484
"4398",0.000276404407192929
"4399",0.000254149305157092
"4400",0.00023480309748968
"4401",0.000219617047281377
"4402",0.000209531182447967
"4403",0.000204922107732557
"4404",0.0002053915268033
"4405",0.000209655899690919
"4406",0.000215609619233892
"4407",0.000220608723522761
"4408",0.000221953997456494
"4409",0.000217466523089862
"4410",0.000205989420424317
"4411",0.000187653498588605
"4412",0.000163817783908111
"4413",0.000136708176759087
"4414",0.000108878623406963
"4415",8.26662541635236e-05
"4416",5.97906784211007e-05
"4417",1.06627122130836e-05
"4418",1.55329966668007e-05
"4419",2.1529021111004e-05
"4420",2.83968965566214e-05
"4421",3.56604958190844e-05
"4422",4.2673512871908e-05
"4423",4.87472455863475e-05
"4424",5.33425689022588e-05
"4425",5.62923257889733e-05
"4426",5.80058062048888e-05
"4427",5.96046933028537e-05
"4428",6.29483244311223e-05
"4429",7.05195336709463e-05
"4430",8.51559809663008e-05
"4431",0.0001096271402271
"4432",0.000146081603725231
"4433",0.000195430049134918
"4434",0.000256782397282053
"4435",0.000327103085301941
"4436",0.000401254279864991
"4437",0.000472536716388902
"4438",0.00053371033396792
"4439",0.000578316376729367
"4440",0.000601990583739143
"4441",0.0006034150876823
"4442",0.000584634519227737
"4443",0.000550638931500977
"4444",0.000508327980201755
"4445",0.000465138352215927
"4446",0.000427682781795049
"4447",0.000400702876815107
"4448",0.000386513174853125
"4449",0.000384967125735755
"4450",0.00039385781419899
"4451",0.000409602113304743
"4452",0.000428043292962895
"4453",0.0004452245007044
"4454",0.000458014820059441
"4455",0.00046450218443873
"4456",0.000464105234894871
"4457",0.000457404099312289
"4458",0.000445746782355136
"4459",0.000430741655967617
"4460",0.000413778167506383
"4461",0.000395709722279857
"4462",0.000376779822773357
"4463",0.000356789427693752
