"","x"
"2146",0.156053996466734
"2147",0.13288938730582
"2148",0.114047276137135
"2149",0.0982203252592875
"2150",0.0846984062623209
"2151",0.0730517236092263
"2152",0.0629848265037532
"2153",0.0542713431186477
"2154",0.0467251891037226
"2155",0.0401877953192269
"2156",0.0345222741435485
"2157",0.0296106903574981
"2158",0.0253530077420543
"2159",0.0216674401495468
"2160",0.0184925960508245
"2161",0.0157923040841114
"2162",0.0135644360945944
"2163",0.011855257478894
"2164",0.0107803393478174
"2165",0.0105509061127279
"2166",0.0114994394678742
"2167",0.014090061483986
"2168",0.0188907141210879
"2169",0.0264841261500332
"2170",0.0373138829318058
"2171",0.0515002622676141
"2172",0.0686942105489035
"2173",0.0880340890726264
"2174",0.108224586898335
"2175",0.127706756563985
"2176",0.144869268201446
"2177",0.158262615642493
"2178",0.166792612852083
"2179",0.169869014175688
"2180",0.167476828827526
"2181",0.160142679292914
"2182",0.148797319045292
"2183",0.134575390660147
"2184",0.118617710076119
"2185",0.101933317138504
"2186",0.0853453571814807
"2187",0.0695068919351992
"2188",0.0549466609775976
"2189",0.0420995760803621
"2190",0.0312972146899245
"2191",0.0227337119823416
"2192",0.0164540270537562
"2193",0.0124035950741543
"2194",0.010538972720698
"2195",0.010970775482766
"2196",0.0141156046996024
"2197",0.0208545421932851
"2198",0.0327029333088257
"2199",0.0519716147844012
"2200",0.0818325111190267
"2201",0.126090273538348
"2202",0.188360314460181
"2203",0.270453996928368
"2204",0.370359686567991
"2205",0.481163711461056
"2206",0.592427380052165
"2207",0.693804270409711
"2208",0.778501910359379
"2209",0.774750700577014
"2210",0.632403413386487
"2211",0.488791007422185
"2212",0.374774498764097
"2213",0.295481158773448
"2214",0.241468710427755
"2215",0.202810687805602
"2216",0.173161176637177
"2217",0.1490901892277
"2218",0.128829164269312
"2219",0.111440310804938
"2220",0.0963795523235264
"2221",0.0832875843298329
"2222",0.0718950954311667
"2223",0.0619813089780217
"2224",0.0533563648935863
"2225",0.0458540219153231
"2226",0.0393288034755763
"2227",0.0336552879261115
"2228",0.0287289542155659
"2229",0.0244689097848516
"2230",0.0208234424895176
"2231",0.0177798161843879
"2232",0.0153799517572151
"2233",0.0137431235715672
"2234",0.0130946304196317
"2235",0.0137944020136017
"2236",0.0163512981083273
"2237",0.0214000392271788
"2238",0.0296158218317044
"2239",0.0415568038741668
"2240",0.0574591818289298
"2241",0.0770472392792493
"2242",0.0994329666985275
"2243",0.123152709569217
"2244",0.146339637466925
"2245",0.166991699535342
"2246",0.183278330841367
"2247",0.193826362999453
"2248",0.197926117518392
"2249",0.195607051480518
"2250",0.18756056942359
"2251",0.17493483495788
"2252",0.159070580121254
"2253",0.141261470826829
"2254",0.122600733143021
"2255",0.10393439566604
"2256",0.0859028526359787
"2257",0.0690269618637776
"2258",0.053783578737886
"2259",0.0406240538177867
"2260",0.029928356301204
"2261",0.0219446173350905
"2262",0.0167896044097026
"2263",0.0145476682187788
"2264",0.0154439167849944
"2265",0.02004335422049
"2266",0.0294442969478422
"2267",0.0454469334133655
"2268",0.0706497495617169
"2269",0.108349222592228
"2270",0.162021252968737
"2271",0.23415901435046
"2272",0.324549913953498
"2273",0.42879373590748
"2274",0.538435060678172
"2275",0.643376722060856
"2276",0.735314208029774
"2277",0.80994156537318
"2278",0.84948868666379
"2279",0.733038274250528
"2280",0.59534708601075
"2281",0.470107767014556
"2282",0.375255326843906
"2283",0.30821859605392
"2284",0.259845776964561
"2285",0.222784306338916
"2286",0.192691521746094
"2287",0.167266954741171
"2288",0.145307934828942
"2289",0.12614635098412
"2290",0.109362859792501
"2291",0.094653307865231
"2292",0.0817699481385113
"2293",0.070497176288112
"2294",0.0606424437444074
"2295",0.0520336057851425
"2296",0.044519105461687
"2297",0.0379698852335491
"2298",0.0322832085549471
"2299",0.0273893601773725
"2300",0.0232627385475379
"2301",0.0199390820496885
"2302",0.0175400328621063
"2303",0.0163040622782652
"2304",0.0166178742012488
"2305",0.0190343963659408
"2306",0.0242545355936489
"2307",0.0330463941879623
"2308",0.0460866177353978
"2309",0.0637382426493876
"2310",0.0858184712457458
"2311",0.111436159239955
"2312",0.138973118835061
"2313",0.166244798677835
"2314",0.190821114425632
"2315",0.210437268151908
"2316",0.223391779053018
"2317",0.228824712619231
"2318",0.226799966389648
"2319",0.218177483496413
"2320",0.204331823676392
"2321",0.186819096163567
"2322",0.167093955400623
"2323",0.146340170421851
"2324",0.1254295764087
"2325",0.104987353804762
"2326",0.085519494066238
"2327",0.0675420217020996
"2328",0.0516431701101861
"2329",0.0384363260404531
"2330",0.0284409989487829
"2331",0.0220065932431927
"2332",0.0193765626176939
"2333",0.0208874508294416
"2334",0.0272215204844578
"2335",0.0396356727867928
"2336",0.0601148433075899
"2337",0.0913780883272912
"2338",0.136594074010056
"2339",0.198606239895031
"2340",0.278580235163233
"2341",0.374438458582392
"2342",0.480092463080152
"2343",0.586540135344725
"2344",0.684678160211914
"2345",0.768136362200608
"2346",0.834447634226356
"2347",0.903121165467422
"2348",0.815701965124823
"2349",0.696207520101342
"2350",0.570618048175809
"2351",0.46476320134775
"2352",0.385527291836432
"2353",0.327135909576252
"2354",0.282170722053093
"2355",0.245550068212773
"2356",0.214430759160091
"2357",0.18732574501364
"2358",0.163443056612591
"2359",0.142317235571873
"2360",0.12362817698068
"2361",0.107119383283334
"2362",0.0925644137004043
"2363",0.0797552625823761
"2364",0.0685001626524197
"2365",0.0586253496289965
"2366",0.0499788484936498
"2367",0.0424361625432513
"2368",0.0359087882228378
"2369",0.0303571265771972
"2370",0.0258096053540583
"2371",0.0223892610247217
"2372",0.0203468530041736
"2373",0.0200948145345461
"2374",0.0222286374534292
"2375",0.0275134090441033
"2376",0.0368083749587664
"2377",0.0509093236005406
"2378",0.0703127896604774
"2379",0.0949444076220679
"2380",0.123931915503211
"2381",0.155520650460045
"2382",0.187208220135155
"2383",0.216111032769358
"2384",0.239486337726154
"2385",0.255259042327215
"2386",0.262385950607533
"2387",0.260947972090209
"2388",0.251966784084776
"2389",0.237041033785207
"2390",0.217941203055896
"2391",0.196282412375775
"2392",0.173338310064109
"2393",0.150004472191629
"2394",0.126886929141427
"2395",0.104474709782043
"2396",0.0833337846064554
"2397",0.064227899475207
"2398",0.048074118872372
"2399",0.0357429755254909
"2400",0.0278680853662786
"2401",0.0248543295976205
"2402",0.0271103978797871
"2403",0.0353729193904301
"2404",0.0509779050101774
"2405",0.0759904524196361
"2406",0.113106815295367
"2407",0.165189578905153
"2408",0.234293485304809
"2409",0.32025729627108
"2410",0.419450396438807
"2411",0.524708361034036
"2412",0.627084962398801
"2413",0.718668439028218
"2414",0.794734313752915
"2415",0.854155146485906
"2416",0.939329344567872
"2417",0.878002412196652
"2418",0.783152204569922
"2419",0.668365757998459
"2420",0.559147291326633
"2421",0.470841193439153
"2422",0.403392245013788
"2423",0.350775600955845
"2424",0.307635543034806
"2425",0.270677365968615
"2426",0.238140381824896
"2427",0.209120364885053
"2428",0.183129164356165
"2429",0.159860757031897
"2430",0.139080443344887
"2431",0.120578144400493
"2432",0.104152517275235
"2433",0.0896089221562592
"2434",0.0767632832345868
"2435",0.0654486337643099
"2436",0.0555236533331088
"2437",0.0468839144199698
"2438",0.0394773696212767
"2439",0.0333258996480582
"2440",0.0285541703707236
"2441",0.025424907173434
"2442",0.0243751352622686
"2443",0.0260406336386619
"2444",0.031247160149405
"2445",0.0409409629366467
"2446",0.0560340961958367
"2447",0.0771584128460604
"2448",0.104358112707156
"2449",0.136798328726931
"2450",0.172607688869357
"2451",0.208974483234587
"2452",0.242549762277152
"2453",0.270082818117429
"2454",0.289088429676261
"2455",0.298308191283788
"2456",0.297816128701642
"2457",0.288777361308059
"2458",0.272998987975075
"2459",0.252451975270423
"2460",0.228899792832975
"2461",0.203695040135862
"2462",0.177746569146473
"2463",0.151633227744333
"2464",0.125830180213816
"2465",0.100984036199167
"2466",0.0781063926681835
"2467",0.0585210136692796
"2468",0.043537709676927
"2469",0.0341006629366376
"2470",0.0307357614084336
"2471",0.0338498196931303
"2472",0.0441573953470305
"2473",0.0630014455480462
"2474",0.0924480764824028
"2475",0.135073131969568
"2476",0.193326705336294
"2477",0.268413661941364
"2478",0.358929455715821
"2479",0.459993323014958
"2480",0.563807527427543
"2481",0.661812251425653
"2482",0.747294789537301
"2483",0.816901124531399
"2484",0.870500838683964
"2485",0.962729650262042
"2486",0.921825210305059
"2487",0.851922596904811
"2488",0.755764853449118
"2489",0.651971577981829
"2490",0.559880875037896
"2491",0.485860853964015
"2492",0.426826508207232
"2493",0.377886604775506
"2494",0.335514559491637
"2495",0.297725715704693
"2496",0.263523201839702
"2497",0.232422333981342
"2498",0.204166787862837
"2499",0.17858370081418
"2500",0.155518676618657
"2501",0.13481224914946
"2502",0.116296387052864
"2503",0.0998001239121173
"2504",0.0851593417729388
"2505",0.0722290455355517
"2506",0.0608983493943459
"2507",0.0511094619913762
"2508",0.0428823522831962
"2509",0.0363462538032305
"2510",0.0317771337722884
"2511",0.0296360034044779
"2512",0.0305961642378886
"2513",0.0355390768836887
"2514",0.0454913873945339
"2515",0.0614748469663439
"2516",0.0842532556628837
"2517",0.11399318778458
"2518",0.149910202146536
"2519",0.190034909653156
"2520",0.231261231875436
"2521",0.269776687027728
"2522",0.301809126117194
"2523",0.324439770070711
"2524",0.336168041915815
"2525",0.337033119136602
"2526",0.328314478086236
"2527",0.311997986120851
"2528",0.290226503122992
"2529",0.264885480128284
"2530",0.237382092969146
"2531",0.20861650744392
"2532",0.179126681076229
"2533",0.149384761302021
"2534",0.120177452905961
"2535",0.092881997437692
"2536",0.0693678493141734
"2537",0.0514678037574635
"2538",0.0404193004723517
"2539",0.036781978890224
"2540",0.0408666848499014
"2541",0.053297777982555
"2542",0.0753771210685139
"2543",0.109123270434323
"2544",0.156928819513965
"2545",0.22076388754504
"2546",0.300958807431979
"2547",0.394959576489751
"2548",0.496884247892722
"2549",0.598615473149616
"2550",0.692169281196722
"2551",0.771983544389592
"2552",0.835856241461108
"2553",0.884419647596609
"2554",0.977403832215652
"2555",0.951090153809697
"2556",0.902485874973064
"2557",0.827847832930502
"2558",0.736808573139723
"2559",0.647291153013918
"2560",0.570524092035885
"2561",0.507312790078631
"2562",0.454072462412932
"2563",0.407379508283115
"2564",0.365114336942393
"2565",0.326207062417817
"2566",0.290192177149845
"2567",0.256890859009287
"2568",0.226231021143826
"2569",0.198158711887064
"2570",0.172601727616339
"2571",0.149460923379404
"2572",0.128615497803688
"2573",0.109935223234084
"2574",0.0932965715645967
"2575",0.0786020563488946
"2576",0.0658034892486638
"2577",0.0549304293054172
"2578",0.0461247229767397
"2579",0.0396802354346642
"2580",0.0360830800332341
"2581",0.0360415139180451
"2582",0.0404865862820627
"2583",0.0505163633823997
"2584",0.0672520259535976
"2585",0.0915806363905708
"2586",0.123788085237183
"2587",0.16314641523621
"2588",0.20760320289938
"2589",0.253776410887761
"2590",0.297403856285003
"2591",0.334195769410816
"2592",0.360792440568077
"2593",0.37543302505198
"2594",0.378093359251932
"2595",0.370129865952667
"2596",0.353664511839317
"2597",0.330968340073489
"2598",0.304006471725828
"2599",0.274200417827312
"2600",0.242406186138954
"2601",0.209101947421588
"2602",0.174781048727061
"2603",0.140468998209153
"2604",0.108078511908559
"2605",0.0801891456992199
"2606",0.0592112869665142
"2607",0.0466006294250777
"2608",0.0428270436129416
"2609",0.0480131615686282
"2610",0.0626480366068123
"2611",0.0879695786535653
"2612",0.125919981241581
"2613",0.17866007074409
"2614",0.247623199690116
"2615",0.332246190865886
"2616",0.428909793436661
"2617",0.530938022616997
"2618",0.630134414619599
"2619",0.71921538411828
"2620",0.793711575564098
"2621",0.852402425060103
"2622",0.896513766580821
"2623",0.986420392162718
"2624",0.969915143005544
"2625",0.937563910458995
"2626",0.883162249584996
"2627",0.80894715061391
"2628",0.727809297729262
"2629",0.652762075067099
"2630",0.588347387825319
"2631",0.532950580964787
"2632",0.48363838514745
"2633",0.438276291282496
"2634",0.395733911597711
"2635",0.355556199736192
"2636",0.317643716747163
"2637",0.282044815693651
"2638",0.248840934918644
"2639",0.21809180942032
"2640",0.189815946642217
"2641",0.163991064300112
"2642",0.140565741754914
"2643",0.119477719921325
"2644",0.100676922197562
"2645",0.0841528913602807
"2646",0.0699671371248562
"2647",0.058290765497442
"2648",0.0494463737019021
"2649",0.04395005401353
"2650",0.0425439838381233
"2651",0.0462023118151157
"2652",0.0560835737738067
"2653",0.0733946303929374
"2654",0.0991319261665019
"2655",0.133690587700312
"2656",0.176397300800445
"2657",0.225125699069959
"2658",0.276236444756712
"2659",0.325040465651642
"2660",0.36675013532662
"2661",0.397574487442947
"2662",0.41548614576065
"2663",0.420372567794924
"2664",0.413625316958648
"2665",0.397449783517243
"2666",0.374187881390624
"2667",0.345826226698873
"2668",0.313743879004021
"2669",0.278703794789428
"2670",0.241103542904207
"2671",0.201503321462518
"2672",0.161313730246482
"2673",0.12319940585367
"2674",0.0906126332828253
"2675",0.0665390403792181
"2676",0.0525206196860141
"2677",0.0488016734076468
"2678",0.055246417041716
"2679",0.0721904338565919
"2680",0.100801854124743
"2681",0.142923914960018
"2682",0.200436370531912
"2683",0.274176032185346
"2684",0.362665530953974
"2685",0.461300255178326
"2686",0.562798051459434
"2687",0.659086517115441
"2688",0.743674301318669
"2689",0.813126352414635
"2690",0.867063587322146
"2691",0.907174186087644
"2692",0.991885436230766
"2693",0.981710459859174
"2694",0.960850870635954
"2695",0.923117501769761
"2696",0.866327386827199
"2697",0.797466589823692
"2698",0.72828485732034
"2699",0.665849906313788
"2700",0.610751419545869
"2701",0.560891621110586
"2702",0.514258266427936
"2703",0.469667309807019
"2704",0.426636950773493
"2705",0.385110299767814
"2706",0.345237707827367
"2707",0.307240384762893
"2708",0.271334909433536
"2709",0.237697629524133
"2710",0.206454308915234
"2711",0.177685819544162
"2712",0.151444363587533
"2713",0.127777125164732
"2714",0.106755819383729
"2715",0.0885115109890391
"2716",0.073274262444294
"2717",0.0614163763579813
"2718",0.0534957270816426
"2719",0.0502911933604303
"2720",0.052814652249284
"2721",0.062273086783374
"2722",0.0799423563998731
"2723",0.10690959829965
"2724",0.143662269557512
"2725",0.189571585093682
"2726",0.242438888119429
"2727",0.298383467115824
"2728",0.352317386289679
"2729",0.398987723083809
"2730",0.434197795549083
"2731",0.455660621722278
"2732",0.463157215799764
"2733",0.458072719730765
"2734",0.44263782834055
"2735",0.419198054271123
"2736",0.389690014079782
"2737",0.355379075271937
"2738",0.31687602233073
"2739",0.274481245683328
"2740",0.228896939883014
"2741",0.182112807079343
"2742",0.137786020208103
"2743",0.100364460452554
"2744",0.0733330237123847
"2745",0.0581513753546266
"2746",0.0547188339638886
"2747",0.0626044623670651
"2748",0.0819946691869335
"2749",0.113988902901824
"2750",0.160305173047175
"2751",0.222484592228027
"2752",0.300701769166786
"2753",0.392546825761935
"2754",0.492516726720281
"2755",0.592907713085669
"2756",0.685953240729269
"2757",0.766022726893903
"2758",0.830653496372873
"2759",0.880185466704815
"2760",0.916661005315519
"2761",0.995167631469616
"2762",0.988967809745904
"2763",0.975818562076889
"2764",0.950617035897998
"2765",0.909376796219323
"2766",0.854282027729029
"2767",0.793966347265359
"2768",0.736318043378951
"2769",0.683858245637615
"2770",0.63553900826328
"2771",0.589608654183343
"2772",0.544842717586139
"2773",0.500680361830057
"2774",0.457036087501454
"2775",0.414098847166799
"2776",0.372187518337877
"2777",0.331659770092979
"2778",0.292859839101601
"2779",0.256093388796773
"2780",0.221621527873741
"2781",0.189668810586451
"2782",0.160441739783349
"2783",0.134155367662388
"2784",0.111066309390672
"2785",0.0915109043295535
"2786",0.0759471618652242
"2787",0.0649978843939691
"2788",0.0594887666846696
"2789",0.0604676758387503
"2790",0.0691785923294091
"2791",0.0869477986915422
"2792",0.114930332306937
"2793",0.153682753579259
"2794",0.202602517470262
"2795",0.259412019800103
"2796",0.319999978204066
"2797",0.378909009906993
"2798",0.430462043060751
"2799",0.470095074165383
"2800",0.495281086967315
"2801",0.505685801060004
"2802",0.502650976176895
"2803",0.488374416084029
"2804",0.465133469759719
"2805",0.434735215414818
"2806",0.398251180365562
"2807",0.356077459449309
"2808",0.308413070399104
"2809",0.256210998245873
"2810",0.202268318930256
"2811",0.151461628771007
"2812",0.109282670077849
"2813",0.0795715539192922
"2814",0.0635338802611176
"2815",0.0606433245516655
"2816",0.0701714109782142
"2817",0.0921736816902882
"2818",0.12768060108992
"2819",0.17824937992831
"2820",0.245014533324043
"2821",0.327419678772184
"2822",0.422114275350759
"2823",0.522800385281275
"2824",0.621540922923903
"2825",0.71103915937389
"2826",0.786570887632819
"2827",0.846576629482059
"2828",0.892003001154009
"2829",0.925154095633906
"2830",0.997126721840829
"2831",0.993377303393007
"2832",0.985217512578111
"2833",0.968851067019974
"2834",0.940129745546227
"2835",0.89823423941656
"2836",0.848262021797539
"2837",0.797396353313654
"2838",0.749436401400863
"2839",0.704419523129374
"2840",0.660976122787229
"2841",0.617875214119011
"2842",0.574435696791566
"2843",0.530462319291234
"2844",0.486088962344627
"2845",0.441645451451247
"2846",0.397563998823684
"2847",0.354317993695105
"2848",0.312384677642223
"2849",0.272225894451218
"2850",0.234283157079731
"2851",0.198984294300335
"2852",0.16675937814459
"2853",0.138063991676629
"2854",0.113408468464948
"2855",0.0933923734145906
"2856",0.0787432887508533
"2857",0.0703560214303404
"2858",0.0693201157012146
"2859",0.0769083186481098
"2860",0.0944785736418474
"2861",0.123228027931237
"2862",0.163753575509902
"2863",0.215452905742323
"2864",0.275954241351496
"2865",0.340919798411772
"2866",0.404550271785728
"2867",0.460789767938154
"2868",0.504754102624224
"2869",0.533706214759056
"2870",0.547197418369189
"2871",0.546496908977468
"2872",0.533716481695481
"2873",0.510995563281831
"2874",0.479931714567786
"2875",0.441322457536812
"2876",0.395293300763578
"2877",0.341958202761152
"2878",0.282659743445387
"2879",0.221236674922873
"2880",0.163954459754146
"2881",0.117305105888498
"2882",0.0852989620080179
"2883",0.0687464298272174
"2884",0.0666634452510273
"2885",0.0780492227232685
"2886",0.102852071559338
"2887",0.142026138436887
"2888",0.196920453557766
"2889",0.268185596992737
"2890",0.354467639748015
"2891",0.451485365897092
"2892",0.552271529378151
"2893",0.648847706089627
"2894",0.734530586376643
"2895",0.805523337841088
"2896",0.861091514547585
"2897",0.902683230099724
"2898",0.932784176070504
"2899",0.998291228566687
"2900",0.996033316623529
"2901",0.991022072275526
"2902",0.980605714415741
"2903",0.961241702865846
"2904",0.930707610720703
"2905",0.891134454386982
"2906",0.848068876833901
"2907",0.80579479447886
"2908",0.765296659452946
"2909",0.725672530021254
"2910",0.685743649664985
"2911",0.644701374565323
"2912",0.602181720667639
"2913",0.55817170085743
"2914",0.512905108046763
"2915",0.466782955091606
"2916",0.420317791175123
"2917",0.374095514846367
"2918",0.328749843285553
"2919",0.284946489704223
"2920",0.24337507847535
"2921",0.204747217807152
"2922",0.169799668385507
"2923",0.139302758346212
"2924",0.114075958346809
"2925",0.0950134139837974
"2926",0.0831193589562461
"2927",0.0795432614077687
"2928",0.0855854737276126
"2929",0.102619216336113
"2930",0.13185656390627
"2931",0.173901476428092
"2932",0.228118864981361
"2933",0.292019208935073
"2934",0.361034767388678
"2935",0.429047603284182
"2936",0.489668693127938
"2937",0.537745266207475
"2938",0.570367341142965
"2939",0.586981343881174
"2940",0.588763989793052
"2941",0.577697040921186
"2942",0.555720657612496
"2943",0.524151281543966
"2944",0.483443306923795
"2945",0.433413904662214
"2946",0.374134270536725
"2947",0.307492156645766
"2948",0.23857049387564
"2949",0.175099874786113
"2950",0.124443883566325
"2951",0.0905947971184101
"2952",0.0738799873480276
"2953",0.07287186286095
"2954",0.086340303289534
"2955",0.114148371832315
"2956",0.157156218561368
"2957",0.216444978970138
"2958",0.292097431889216
"2959",0.381904214761927
"2960",0.480688197650802
"2961",0.58096176154284
"2962",0.674896262272002
"2963",0.756540558580239
"2964",0.823020748240568
"2965",0.874340833226111
"2966",0.912351750083822
"2967",0.939651528609026
"2968",0.998981532862032
"2969",0.997623606142742
"2970",0.99456451381895
"2971",0.988025814874604
"2972",0.975284241779956
"2973",0.953783155366535
"2974",0.923644081373857
"2975",0.888497937896726
"2976",0.852409841528836
"2977",0.817047871633638
"2978",0.782011452370339
"2979",0.746247193882109
"2980",0.708851437563319
"2981",0.669275943245627
"2982",0.627303182583489
"2983",0.582979796172634
"2984",0.536562605936312
"2985",0.48848295321654
"2986",0.439323814387255
"2987",0.38980361603148
"2988",0.340761998780989
"2989",0.293143892244857
"2990",0.247979375286123
"2991",0.206358813754654
"2992",0.169406375280751
"2993",0.138259644250442
"2994",0.114066007835637
"2995",0.0980032057534716
"2996",0.0913175684455576
"2997",0.0953480444760812
"2998",0.111472684250848
"2999",0.140892126130227
"3000",0.184180958166008
"3001",0.240632171682497
"3002",0.307607154794655
"3003",0.380297182689848
"3004",0.452283514936462
"3005",0.516887359101821
"3006",0.568739726481742
"3007",0.604798434486492
"3008",0.624420913780408
"3009",0.628680550336366
"3010",0.619396460600515
"3011",0.598261841477569
"3012",0.5662572336065
"3013",0.523446947846072
"3014",0.469330617012538
"3015",0.404005532625039
"3016",0.330055942241434
"3017",0.25394236903013
"3018",0.184826940718193
"3019",0.130757354123132
"3020",0.095550244588834
"3021",0.0790230229074622
"3022",0.0793553034865166
"3023",0.0951388084348104
"3024",0.126166890091686
"3025",0.173175999178484
"3026",0.236908106826627
"3027",0.316791863160093
"3028",0.409719929833402
"3029",0.509683343460431
"3030",0.608843903049471
"3031",0.69970596137941
"3032",0.77714029433228
"3033",0.839166978435767
"3034",0.88643568506896
"3035",0.921108649220512
"3036",0.945837130138608
"3037",0.999390048915047
"3038",0.998571956183685
"3039",0.99670829945587
"3040",0.992637374903885
"3041",0.984396142539923
"3042",0.969656613831603
"3043",0.947441774751391
"3044",0.919663885049462
"3045",0.889694262192393
"3046",0.859565755184321
"3047",0.829354677003453
"3048",0.798201816290245
"3049",0.765168854988781
"3050",0.729551674121589
"3051",0.690919714406148
"3052",0.649085535536124
"3053",0.604078039163073
"3054",0.556133476311741
"3055",0.505700393187142
"3056",0.453450510762
"3057",0.400286515366324
"3058",0.347337377380508
"3059",0.295932833567992
"3060",0.247552878549406
"3061",0.203756693681518
"3062",0.166106850924011
"3063",0.136113227609446
"3064",0.115218566525717
"3065",0.104827847993478
"3066",0.106347777861903
"3067",0.121161287541188
"3068",0.150434929307391
"3069",0.194675959362767
"3070",0.253061185662827
"3071",0.322764575641892
"3072",0.398718391140634
"3073",0.474215319875705
"3074",0.54232647605901
"3075",0.597517236117201
"3076",0.636654429726708
"3077",0.659026050248985
"3078",0.66559890853078
"3079",0.658008821805753
"3080",0.637671258232305
"3081",0.60519935669208
"3082",0.560251301241794
"3083",0.50203510425307
"3084",0.430764472089308
"3085",0.349843630614522
"3086",0.267149026829877
"3087",0.193136507400443
"3088",0.136326108549021
"3089",0.100253162055836
"3090",0.0842539390695449
"3091",0.0861901326350497
"3092",0.104527134629427
"3093",0.138994697446179
"3094",0.190163239001307
"3095",0.258354479721121
"3096",0.342259089039201
"3097",0.437850873558345
"3098",0.538384482596514
"3099",0.635856259064633
"3100",0.723271085099941
"3101",0.796379839364726
"3102",0.854045802306847
"3103",0.897468449062584
"3104",0.929037920248636
"3105",0.951409220544464
"3106",0.999631612968031
"3107",0.99913605155259
"3108",0.997998097107208
"3109",0.995470862827278
"3110",0.990196168060157
"3111",0.980287365770252
"3112",0.964338736648705
"3113",0.942974549750307
"3114",0.918659222589944
"3115",0.89348497262427
"3116",0.867928848628221
"3117",0.841373684014073
"3118",0.812914794309378
"3119",0.781748550227803
"3120",0.747265690146083
"3121",0.709049278136006
"3122",0.666868055074221
"3123",0.620690036593937
"3124",0.570717170669376
"3125",0.51743352402729
"3126",0.461654395028555
"3127",0.404558956843648
"3128",0.347686379578101
"3129",0.292879236909715
"3130",0.242172212264018
"3131",0.197647233269612
"3132",0.161297842330274
"3133",0.134949503584438
"3134",0.120256948180402
"3135",0.118748158271996
"3136",0.131826854206756
"3137",0.160610159768957
"3138",0.205500533173187
"3139",0.26551035345941
"3140",0.337581819402682
"3141",0.416364201576178
"3142",0.494869054700524
"3143",0.565953308310417
"3144",0.623964206773867
"3145",0.665717052991804
"3146",0.690451068215635
"3147",0.699028725727614
"3148",0.692892945034603
"3149",0.673168689894494
"3150",0.640096821768542
"3151",0.592948680878119
"3152",0.530702652242007
"3153",0.45379100101776
"3154",0.366513982131431
"3155",0.278099161924756
"3156",0.200077202329947
"3157",0.141235413087074
"3158",0.104780051437482
"3159",0.0896381911271602
"3160",0.0934410301073696
"3161",0.114574847761681
"3162",0.152700795635004
"3163",0.20816841886373
"3164",0.280790849640164
"3165",0.368444935225357
"3166",0.46619182698914
"3167",0.566675944407251
"3168",0.66192095057917
"3169",0.745576883857507
"3170",0.814300857258917
"3171",0.867730752603335
"3172",0.907520224430891
"3173",0.936212925238955
"3174",0.956427164886301
"3175",0.999774465267843
"3176",0.999471154694029
"3177",0.998771143988939
"3178",0.997197619071291
"3179",0.993834140145901
"3180",0.987253050506303
"3181",0.976024320185168
"3182",0.959950929264914
"3183",0.940595123881614
"3184",0.919867834006359
"3185",0.89853636762165
"3186",0.876244450604605
"3187",0.852180268815937
"3188",0.825504657031697
"3189",0.795487690241356
"3190",0.76152673109855
"3191",0.723149492649698
"3192",0.68003885124305
"3193",0.632087901999501
"3194",0.579482456679112
"3195",0.522799369609155
"3196",0.463098063022668
"3197",0.401971602395775
"3198",0.341520533711299
"3199",0.28422754696169
"3200",0.232747277783898
"3201",0.189669699769664
"3202",0.157338122741954
"3203",0.137777887825198
"3204",0.132721178887349
"3205",0.143629920445267
"3206",0.171567965974938
"3207",0.216798422934926
"3208",0.278118333937203
"3209",0.352188890107136
"3210",0.433347884071773
"3211",0.514329911804482
"3212",0.587810785383337
"3213",0.648063842791406
"3214",0.691889254343893
"3215",0.718497201944351
"3216",0.728651316325492
"3217",0.723601238742332
"3218",0.704185674722567
"3219",0.670294832203206
"3220",0.620867112836865
"3221",0.554744548988405
"3222",0.472680353469026
"3223",0.37988888760907
"3224",0.286791033008901
"3225",0.20572376042287
"3226",0.145563878917476
"3227",0.109192578345691
"3228",0.0952277632972063
"3229",0.101160893217025
"3230",0.125338401277652
"3231",0.167335858304569
"3232",0.227215293728686
"3233",0.304188998737278
"3234",0.395257996983637
"3235",0.494608060375419
"3236",0.594426914374588
"3237",0.686957091550611
"3238",0.766609792130451
"3239",0.830944019692706
"3240",0.880290568140771
"3241",0.916664967594279
"3242",0.942699518450388
"3243",0.960943732154354
"3244",0.999859034113215
"3245",0.999670218444645
"3246",0.999233532787126
"3247",0.998244105173142
"3248",0.996091053059231
"3249",0.991737625873148
"3250",0.983925063169936
"3251",0.972023365608366
"3252",0.956834914908951
"3253",0.93993904642023
"3254",0.92227116227036
"3255",0.903726818319698
"3256",0.883628331446359
"3257",0.861157150599112
"3258",0.83552454874134
"3259",0.806004315100873
"3260",0.771936955155509
"3261",0.732753213818686
"3262",0.688034327360042
"3263",0.637614301687521
"3264",0.581719526668479
"3265",0.521125348286134
"3266",0.457287813224824
"3267",0.392391119662759
"3268",0.329255561744366
"3269",0.271092613293635
"3270",0.221165133033161
"3271",0.182468885869286
"3272",0.157544450724466
"3273",0.148442678412215
"3274",0.156747704264551
"3275",0.183482306073096
"3276",0.22874142822587
"3277",0.291054784250401
"3278",0.366749774454087
"3279",0.449821490121072
"3280",0.532730504014586
"3281",0.608003302463177
"3282",0.669880805417724
"3283",0.71518081335548
"3284",0.743101842163215
"3285",0.754315460025172
"3286",0.749884617632435
"3287",0.730380571784602
"3288",0.695387859281124
"3289",0.643595213544022
"3290",0.573823761589189
"3291",0.487239656033812
