"","x1","x2"
"2219",-1.6,-0.4
"2220",-1.5,-0.4
"2221",-1.4,-0.4
"2222",-1.3,-0.4
"2223",-1.2,-0.4
"2224",-1.1,-0.4
"2225",-1,-0.4
"2226",-0.9,-0.4
"2227",-0.8,-0.4
"2228",-0.7,-0.4
"2229",-0.6,-0.4
"2230",-0.5,-0.4
"2231",-0.4,-0.4
"2232",-0.3,-0.4
"2233",-0.2,-0.4
"2234",-0.1,-0.4
"2235",0,-0.4
"2236",0.1,-0.4
"2237",0.2,-0.4
"2238",0.3,-0.4
"2239",0.4,-0.4
"2240",0.5,-0.4
"2241",0.6,-0.4
"2242",0.7,-0.4
"2243",0.8,-0.4
"2244",0.9,-0.4
"2245",1,-0.4
"2246",1.1,-0.4
"2247",1.2,-0.4
"2248",1.3,-0.4
"2249",1.4,-0.4
"2250",1.5,-0.4
"2251",1.6,-0.4
"2252",1.7,-0.4
"2253",1.8,-0.4
"2254",1.9,-0.4
"2255",2,-0.4
"2256",2.1,-0.4
"2257",2.2,-0.4
"2258",2.3,-0.4
"2259",2.4,-0.4
"2260",2.5,-0.4
"2261",2.6,-0.4
"2262",2.7,-0.4
"2263",2.8,-0.4
"2264",2.9,-0.4
"2265",3,-0.4
"2266",3.1,-0.4
"2267",3.2,-0.4
"2268",3.3,-0.4
"2269",3.4,-0.4
"2270",3.5,-0.4
"2271",3.6,-0.4
"2272",3.7,-0.4
"2273",3.8,-0.4
"2274",3.9,-0.4
"2275",4,-0.4
"2276",4.1,-0.4
"2277",4.2,-0.4
"2278",-2.6,-0.35
"2279",-2.5,-0.35
"2280",-2.4,-0.35
"2281",-2.3,-0.35
"2282",-2.2,-0.35
"2283",-2.1,-0.35
"2284",-2,-0.35
"2285",-1.9,-0.35
"2286",-1.8,-0.35
"2287",-1.7,-0.35
"2288",-1.6,-0.35
"2289",-1.5,-0.35
"2290",-1.4,-0.35
"2291",-1.3,-0.35
"2292",-1.2,-0.35
"2293",-1.1,-0.35
"2294",-1,-0.35
"2295",-0.9,-0.35
"2296",-0.8,-0.35
"2297",-0.7,-0.35
"2298",-0.6,-0.35
"2299",-0.5,-0.35
"2300",-0.4,-0.35
"2301",-0.3,-0.35
"2302",-0.2,-0.35
"2303",-0.1,-0.35
"2304",0,-0.35
"2305",0.1,-0.35
"2306",0.2,-0.35
"2307",0.3,-0.35
"2308",0.4,-0.35
"2309",0.5,-0.35
"2310",0.6,-0.35
"2311",0.7,-0.35
"2312",0.8,-0.35
"2313",0.9,-0.35
"2314",1,-0.35
"2315",1.1,-0.35
"2316",1.2,-0.35
"2317",1.3,-0.35
"2318",1.4,-0.35
"2319",1.5,-0.35
"2320",1.6,-0.35
"2321",1.7,-0.35
"2322",1.8,-0.35
"2323",1.9,-0.35
"2324",2,-0.35
"2325",2.1,-0.35
"2326",2.2,-0.35
"2327",2.3,-0.35
"2328",2.4,-0.35
"2329",2.5,-0.35
"2330",2.6,-0.35
"2331",2.7,-0.35
"2332",2.8,-0.35
"2333",2.9,-0.35
"2334",3,-0.35
"2335",3.1,-0.35
"2336",3.2,-0.35
"2337",3.3,-0.35
"2338",3.4,-0.35
"2339",3.5,-0.35
"2340",3.6,-0.35
"2341",3.7,-0.35
"2342",3.8,-0.35
"2343",3.9,-0.35
"2344",4,-0.35
"2345",4.1,-0.35
"2346",4.2,-0.35
"2347",-2.6,-0.3
"2348",-2.5,-0.3
"2349",-2.4,-0.3
"2350",-2.3,-0.3
"2351",-2.2,-0.3
"2352",-2.1,-0.3
"2353",-2,-0.3
"2354",-1.9,-0.3
"2355",-1.8,-0.3
"2356",-1.7,-0.3
"2357",-1.6,-0.3
"2358",-1.5,-0.3
"2359",-1.4,-0.3
"2360",-1.3,-0.3
"2361",-1.2,-0.3
"2362",-1.1,-0.3
"2363",-1,-0.3
"2364",-0.9,-0.3
"2365",-0.8,-0.3
"2366",-0.7,-0.3
"2367",-0.6,-0.3
"2368",-0.5,-0.3
"2369",-0.4,-0.3
"2370",-0.3,-0.3
"2371",-0.2,-0.3
"2372",-0.1,-0.3
"2373",0,-0.3
"2374",0.1,-0.3
"2375",0.2,-0.3
"2376",0.3,-0.3
"2377",0.4,-0.3
"2378",0.5,-0.3
"2379",0.6,-0.3
"2380",0.7,-0.3
"2381",0.8,-0.3
"2382",0.9,-0.3
"2383",1,-0.3
"2384",1.1,-0.3
"2385",1.2,-0.3
"2386",1.3,-0.3
"2387",1.4,-0.3
"2388",1.5,-0.3
"2389",1.6,-0.3
"2390",1.7,-0.3
"2391",1.8,-0.3
"2392",1.9,-0.3
"2393",2,-0.3
"2394",2.1,-0.3
"2395",2.2,-0.3
"2396",2.3,-0.3
"2397",2.4,-0.3
"2398",2.5,-0.3
"2399",2.6,-0.3
"2400",2.7,-0.3
"2401",2.8,-0.3
"2402",2.9,-0.3
"2403",3,-0.3
"2404",3.1,-0.3
"2405",3.2,-0.3
"2406",3.3,-0.3
"2407",3.4,-0.3
"2408",3.5,-0.3
"2409",3.6,-0.3
"2410",3.7,-0.3
"2411",3.8,-0.3
"2412",3.9,-0.3
"2413",4,-0.3
"2414",4.1,-0.3
"2415",4.2,-0.3
"2416",-2.6,-0.25
"2417",-2.5,-0.25
"2418",-2.4,-0.25
"2419",-2.3,-0.25
"2420",-2.2,-0.25
"2421",-2.1,-0.25
"2422",-2,-0.25
"2423",-1.9,-0.25
"2424",-1.8,-0.25
"2425",-1.7,-0.25
"2426",-1.6,-0.25
"2427",-1.5,-0.25
"2428",-1.4,-0.25
"2429",-1.3,-0.25
"2430",-1.2,-0.25
"2431",-1.1,-0.25
"2432",-1,-0.25
"2433",-0.9,-0.25
"2434",-0.8,-0.25
"2435",-0.7,-0.25
"2436",-0.6,-0.25
"2437",-0.5,-0.25
"2438",-0.4,-0.25
"2439",-0.3,-0.25
"2440",-0.2,-0.25
"2441",-0.1,-0.25
"2442",0,-0.25
"2443",0.1,-0.25
"2444",0.2,-0.25
"2445",0.3,-0.25
"2446",0.4,-0.25
"2447",0.5,-0.25
"2448",0.6,-0.25
"2449",0.7,-0.25
"2450",0.8,-0.25
"2451",0.9,-0.25
"2452",1,-0.25
"2453",1.1,-0.25
"2454",1.2,-0.25
"2455",1.3,-0.25
"2456",1.4,-0.25
"2457",1.5,-0.25
"2458",1.6,-0.25
"2459",1.7,-0.25
"2460",1.8,-0.25
"2461",1.9,-0.25
"2462",2,-0.25
"2463",2.1,-0.25
"2464",2.2,-0.25
"2465",2.3,-0.25
"2466",2.4,-0.25
"2467",2.5,-0.25
"2468",2.6,-0.25
"2469",2.7,-0.25
"2470",2.8,-0.25
"2471",2.9,-0.25
"2472",3,-0.25
"2473",3.1,-0.25
"2474",3.2,-0.25
"2475",3.3,-0.25
"2476",3.4,-0.25
"2477",3.5,-0.25
"2478",3.6,-0.25
"2479",3.7,-0.25
"2480",3.8,-0.25
"2481",3.9,-0.25
"2482",4,-0.25
"2483",4.1,-0.25
"2484",4.2,-0.25
"2485",-2.6,-0.2
"2486",-2.5,-0.2
"2487",-2.4,-0.2
"2488",-2.3,-0.2
"2489",-2.2,-0.2
"2490",-2.1,-0.2
"2491",-2,-0.2
"2492",-1.9,-0.2
"2493",-1.8,-0.2
"2494",-1.7,-0.2
"2495",-1.6,-0.2
"2496",-1.5,-0.2
"2497",-1.4,-0.2
"2498",-1.3,-0.2
"2499",-1.2,-0.2
"2500",-1.1,-0.2
"2501",-1,-0.2
"2502",-0.9,-0.2
"2503",-0.8,-0.2
"2504",-0.7,-0.2
"2505",-0.6,-0.2
"2506",-0.5,-0.2
"2507",-0.4,-0.2
"2508",-0.3,-0.2
"2509",-0.2,-0.2
"2510",-0.1,-0.2
"2511",0,-0.2
"2512",0.1,-0.2
"2513",0.2,-0.2
"2514",0.3,-0.2
"2515",0.4,-0.2
"2516",0.5,-0.2
"2517",0.6,-0.2
"2518",0.7,-0.2
"2519",0.8,-0.2
"2520",0.9,-0.2
"2521",1,-0.2
"2522",1.1,-0.2
"2523",1.2,-0.2
"2524",1.3,-0.2
"2525",1.4,-0.2
"2526",1.5,-0.2
"2527",1.6,-0.2
"2528",1.7,-0.2
"2529",1.8,-0.2
"2530",1.9,-0.2
"2531",2,-0.2
"2532",2.1,-0.2
"2533",2.2,-0.2
"2534",2.3,-0.2
"2535",2.4,-0.2
"2536",2.5,-0.2
"2537",2.6,-0.2
"2538",2.7,-0.2
"2539",2.8,-0.2
"2540",2.9,-0.2
"2541",3,-0.2
"2542",3.1,-0.2
"2543",3.2,-0.2
"2544",3.3,-0.2
"2545",3.4,-0.2
"2546",3.5,-0.2
"2547",3.6,-0.2
"2548",3.7,-0.2
"2549",3.8,-0.2
"2550",3.9,-0.2
"2551",4,-0.2
"2552",4.1,-0.2
"2553",4.2,-0.2
"2554",-2.6,-0.15
"2555",-2.5,-0.15
"2556",-2.4,-0.15
"2557",-2.3,-0.15
"2558",-2.2,-0.15
"2559",-2.1,-0.15
"2560",-2,-0.15
"2561",-1.9,-0.15
"2562",-1.8,-0.15
"2563",-1.7,-0.15
"2564",-1.6,-0.15
"2565",-1.5,-0.15
"2566",-1.4,-0.15
"2567",-1.3,-0.15
"2568",-1.2,-0.15
"2569",-1.1,-0.15
"2570",-1,-0.15
"2571",-0.9,-0.15
"2572",-0.8,-0.15
"2573",-0.7,-0.15
"2574",-0.6,-0.15
"2575",-0.5,-0.15
"2576",-0.4,-0.15
"2577",-0.3,-0.15
"2578",-0.2,-0.15
"2579",-0.1,-0.15
"2580",0,-0.15
"2581",0.1,-0.15
"2582",0.2,-0.15
"2583",0.3,-0.15
"2584",0.4,-0.15
"2585",0.5,-0.15
"2586",0.6,-0.15
"2587",0.7,-0.15
"2588",0.8,-0.15
"2589",0.9,-0.15
"2590",1,-0.15
"2591",1.1,-0.15
"2592",1.2,-0.15
"2593",1.3,-0.15
"2594",1.4,-0.15
"2595",1.5,-0.15
"2596",1.6,-0.15
"2597",1.7,-0.15
"2598",1.8,-0.15
"2599",1.9,-0.15
"2600",2,-0.15
"2601",2.1,-0.15
"2602",2.2,-0.15
"2603",2.3,-0.15
"2604",2.4,-0.15
"2605",2.5,-0.15
"2606",2.6,-0.15
"2607",2.7,-0.15
"2608",2.8,-0.15
"2609",2.9,-0.15
"2610",3,-0.15
"2611",3.1,-0.15
"2612",3.2,-0.15
"2613",3.3,-0.15
"2614",3.4,-0.15
"2615",3.5,-0.15
"2616",3.6,-0.15
"2617",3.7,-0.15
"2618",3.8,-0.15
"2619",3.9,-0.15
"2620",4,-0.15
"2621",4.1,-0.15
"2622",4.2,-0.15
"2623",-2.6,-0.1
"2624",-2.5,-0.1
"2625",-2.4,-0.1
"2626",-2.3,-0.1
"2627",-2.2,-0.1
"2628",-2.1,-0.1
"2629",-2,-0.1
"2630",-1.9,-0.1
"2631",-1.8,-0.1
"2632",-1.7,-0.1
"2633",-1.6,-0.1
"2634",-1.5,-0.1
"2635",-1.4,-0.1
"2636",-1.3,-0.1
"2637",-1.2,-0.1
"2638",-1.1,-0.1
"2639",-1,-0.1
"2640",-0.9,-0.1
"2641",-0.8,-0.1
"2642",-0.7,-0.1
"2643",-0.6,-0.1
"2644",-0.5,-0.1
"2645",-0.4,-0.1
"2646",-0.3,-0.1
"2647",-0.2,-0.1
"2648",-0.1,-0.1
"2649",0,-0.1
"2650",0.1,-0.1
"2651",0.2,-0.1
"2652",0.3,-0.1
"2653",0.4,-0.1
"2654",0.5,-0.1
"2655",0.6,-0.1
"2656",0.7,-0.1
"2657",0.8,-0.1
"2658",0.9,-0.1
"2659",1,-0.1
"2660",1.1,-0.1
"2661",1.2,-0.1
"2662",1.3,-0.1
"2663",1.4,-0.1
"2664",1.5,-0.1
"2665",1.6,-0.1
"2666",1.7,-0.1
"2667",1.8,-0.1
"2668",1.9,-0.1
"2669",2,-0.1
"2670",2.1,-0.1
"2671",2.2,-0.1
"2672",2.3,-0.1
"2673",2.4,-0.1
"2674",2.5,-0.1
"2675",2.6,-0.1
"2676",2.7,-0.1
"2677",2.8,-0.1
"2678",2.9,-0.1
"2679",3,-0.1
"2680",3.1,-0.1
"2681",3.2,-0.1
"2682",3.3,-0.1
"2683",3.4,-0.1
"2684",3.5,-0.1
"2685",3.6,-0.1
"2686",3.7,-0.1
"2687",3.8,-0.1
"2688",3.9,-0.1
"2689",4,-0.1
"2690",4.1,-0.1
"2691",4.2,-0.1
"2692",-2.6,-0.05
"2693",-2.5,-0.05
"2694",-2.4,-0.05
"2695",-2.3,-0.05
"2696",-2.2,-0.05
"2697",-2.1,-0.05
"2698",-2,-0.05
"2699",-1.9,-0.05
"2700",-1.8,-0.05
"2701",-1.7,-0.05
"2702",-1.6,-0.05
"2703",-1.5,-0.05
"2704",-1.4,-0.05
"2705",-1.3,-0.05
"2706",-1.2,-0.05
"2707",-1.1,-0.05
"2708",-1,-0.05
"2709",-0.9,-0.05
"2710",-0.8,-0.05
"2711",-0.7,-0.05
"2712",-0.6,-0.05
"2713",-0.5,-0.05
"2714",-0.4,-0.05
"2715",-0.3,-0.05
"2716",-0.2,-0.05
"2717",-0.1,-0.05
"2718",0,-0.05
"2719",0.1,-0.05
"2720",0.2,-0.05
"2721",0.3,-0.05
"2722",0.4,-0.05
"2723",0.5,-0.05
"2724",0.6,-0.05
"2725",0.7,-0.05
"2726",0.8,-0.05
"2727",0.9,-0.05
"2728",1,-0.05
"2729",1.1,-0.05
"2730",1.2,-0.05
"2731",1.3,-0.05
"2732",1.4,-0.05
"2733",1.5,-0.05
"2734",1.6,-0.05
"2735",1.7,-0.05
"2736",1.8,-0.05
"2737",1.9,-0.05
"2738",2,-0.05
"2739",2.1,-0.05
"2740",2.2,-0.05
"2741",2.3,-0.05
"2742",2.4,-0.05
"2743",2.5,-0.05
"2744",2.6,-0.05
"2745",2.7,-0.05
"2746",2.8,-0.05
"2747",2.9,-0.05
"2748",3,-0.05
"2749",3.1,-0.05
"2750",3.2,-0.05
"2751",3.3,-0.05
"2752",3.4,-0.05
"2753",3.5,-0.05
"2754",3.6,-0.05
"2755",3.7,-0.05
"2756",3.8,-0.05
"2757",3.9,-0.05
"2758",4,-0.05
"2759",4.1,-0.05
"2760",4.2,-0.05
"2761",-2.6,0
"2762",-2.5,0
"2763",-2.4,0
"2764",-2.3,0
"2765",-2.2,0
"2766",-2.1,0
"2767",-2,0
"2768",-1.9,0
"2769",-1.8,0
"2770",-1.7,0
"2771",-1.6,0
"2772",-1.5,0
"2773",-1.4,0
"2774",-1.3,0
"2775",-1.2,0
"2776",-1.1,0
"2777",-1,0
"2778",-0.9,0
"2779",-0.8,0
"2780",-0.7,0
"2781",-0.6,0
"2782",-0.5,0
"2783",-0.4,0
"2784",-0.3,0
"2785",-0.2,0
"2786",-0.1,0
"2787",0,0
"2788",0.1,0
"2789",0.2,0
"2790",0.3,0
"2791",0.4,0
"2792",0.5,0
"2793",0.6,0
"2794",0.7,0
"2795",0.8,0
"2796",0.9,0
"2797",1,0
"2798",1.1,0
"2799",1.2,0
"2800",1.3,0
"2801",1.4,0
"2802",1.5,0
"2803",1.6,0
"2804",1.7,0
"2805",1.8,0
"2806",1.9,0
"2807",2,0
"2808",2.1,0
"2809",2.2,0
"2810",2.3,0
"2811",2.4,0
"2812",2.5,0
"2813",2.6,0
"2814",2.7,0
"2815",2.8,0
"2816",2.9,0
"2817",3,0
"2818",3.1,0
"2819",3.2,0
"2820",3.3,0
"2821",3.4,0
"2822",3.5,0
"2823",3.6,0
"2824",3.7,0
"2825",3.8,0
"2826",3.9,0
"2827",4,0
"2828",4.1,0
"2829",4.2,0
"2830",-2.6,0.05
"2831",-2.5,0.05
"2832",-2.4,0.05
"2833",-2.3,0.05
"2834",-2.2,0.05
"2835",-2.1,0.05
"2836",-2,0.05
"2837",-1.9,0.05
"2838",-1.8,0.05
"2839",-1.7,0.05
"2840",-1.6,0.05
"2841",-1.5,0.05
"2842",-1.4,0.05
"2843",-1.3,0.05
"2844",-1.2,0.05
"2845",-1.1,0.05
"2846",-1,0.05
"2847",-0.9,0.05
"2848",-0.8,0.05
"2849",-0.7,0.05
"2850",-0.6,0.05
"2851",-0.5,0.05
"2852",-0.4,0.05
"2853",-0.3,0.05
"2854",-0.2,0.05
"2855",-0.1,0.05
"2856",0,0.05
"2857",0.1,0.05
"2858",0.2,0.05
"2859",0.3,0.05
"2860",0.4,0.05
"2861",0.5,0.05
"2862",0.6,0.05
"2863",0.7,0.05
"2864",0.8,0.05
"2865",0.9,0.05
"2866",1,0.05
"2867",1.1,0.05
"2868",1.2,0.05
"2869",1.3,0.05
"2870",1.4,0.05
"2871",1.5,0.05
"2872",1.6,0.05
"2873",1.7,0.05
"2874",1.8,0.05
"2875",1.9,0.05
"2876",2,0.05
"2877",2.1,0.05
"2878",2.2,0.05
"2879",2.3,0.05
"2880",2.4,0.05
"2881",2.5,0.05
"2882",2.6,0.05
"2883",2.7,0.05
"2884",2.8,0.05
"2885",2.9,0.05
"2886",3,0.05
"2887",3.1,0.05
"2888",3.2,0.05
"2889",3.3,0.05
"2890",3.4,0.05
"2891",3.5,0.05
"2892",3.6,0.05
"2893",3.7,0.05
"2894",3.8,0.05
"2895",3.9,0.05
"2896",4,0.05
"2897",4.1,0.05
"2898",4.2,0.05
"2899",-2.6,0.1
"2900",-2.5,0.1
"2901",-2.4,0.1
"2902",-2.3,0.1
"2903",-2.2,0.1
"2904",-2.1,0.1
"2905",-2,0.1
"2906",-1.9,0.1
"2907",-1.8,0.1
"2908",-1.7,0.1
"2909",-1.6,0.1
"2910",-1.5,0.1
"2911",-1.4,0.1
"2912",-1.3,0.1
"2913",-1.2,0.1
"2914",-1.1,0.1
"2915",-1,0.1
"2916",-0.9,0.1
"2917",-0.8,0.1
"2918",-0.7,0.1
"2919",-0.6,0.1
"2920",-0.5,0.1
"2921",-0.4,0.1
"2922",-0.3,0.1
"2923",-0.2,0.1
"2924",-0.1,0.1
"2925",0,0.1
"2926",0.1,0.1
"2927",0.2,0.1
"2928",0.3,0.1
"2929",0.4,0.1
"2930",0.5,0.1
"2931",0.6,0.1
"2932",0.7,0.1
"2933",0.8,0.1
"2934",0.9,0.1
"2935",1,0.1
"2936",1.1,0.1
"2937",1.2,0.1
"2938",1.3,0.1
"2939",1.4,0.1
"2940",1.5,0.1
"2941",1.6,0.1
"2942",1.7,0.1
"2943",1.8,0.1
"2944",1.9,0.1
"2945",2,0.1
"2946",2.1,0.1
"2947",2.2,0.1
"2948",2.3,0.1
"2949",2.4,0.1
"2950",2.5,0.1
"2951",2.6,0.1
"2952",2.7,0.1
"2953",2.8,0.1
"2954",2.9,0.1
"2955",3,0.1
"2956",3.1,0.1
"2957",3.2,0.1
"2958",3.3,0.1
"2959",3.4,0.1
"2960",3.5,0.1
"2961",3.6,0.1
"2962",3.7,0.1
"2963",3.8,0.1
"2964",3.9,0.1
"2965",4,0.1
"2966",4.1,0.1
"2967",4.2,0.1
"2968",-2.6,0.15
"2969",-2.5,0.15
"2970",-2.4,0.15
"2971",-2.3,0.15
"2972",-2.2,0.15
"2973",-2.1,0.15
"2974",-2,0.15
"2975",-1.9,0.15
"2976",-1.8,0.15
"2977",-1.7,0.15
"2978",-1.6,0.15
"2979",-1.5,0.15
"2980",-1.4,0.15
"2981",-1.3,0.15
"2982",-1.2,0.15
"2983",-1.1,0.15
"2984",-1,0.15
"2985",-0.9,0.15
"2986",-0.8,0.15
"2987",-0.7,0.15
"2988",-0.6,0.15
"2989",-0.5,0.15
"2990",-0.4,0.15
"2991",-0.3,0.15
"2992",-0.2,0.15
"2993",-0.1,0.15
"2994",0,0.15
"2995",0.1,0.15
"2996",0.2,0.15
"2997",0.3,0.15
"2998",0.4,0.15
"2999",0.5,0.15
"3000",0.6,0.15
"3001",0.7,0.15
"3002",0.8,0.15
"3003",0.9,0.15
"3004",1,0.15
"3005",1.1,0.15
"3006",1.2,0.15
"3007",1.3,0.15
"3008",1.4,0.15
"3009",1.5,0.15
"3010",1.6,0.15
"3011",1.7,0.15
"3012",1.8,0.15
"3013",1.9,0.15
"3014",2,0.15
"3015",2.1,0.15
"3016",2.2,0.15
"3017",2.3,0.15
"3018",2.4,0.15
"3019",2.5,0.15
"3020",2.6,0.15
"3021",2.7,0.15
"3022",2.8,0.15
"3023",2.9,0.15
"3024",3,0.15
"3025",3.1,0.15
"3026",3.2,0.15
"3027",3.3,0.15
"3028",3.4,0.15
"3029",3.5,0.15
"3030",3.6,0.15
"3031",3.7,0.15
"3032",3.8,0.15
"3033",3.9,0.15
"3034",4,0.15
"3035",4.1,0.15
"3036",4.2,0.15
"3037",-2.6,0.2
"3038",-2.5,0.2
"3039",-2.4,0.2
"3040",-2.3,0.2
"3041",-2.2,0.2
"3042",-2.1,0.2
"3043",-2,0.2
"3044",-1.9,0.2
"3045",-1.8,0.2
"3046",-1.7,0.2
"3047",-1.6,0.2
"3048",-1.5,0.2
"3049",-1.4,0.2
"3050",-1.3,0.2
"3051",-1.2,0.2
"3052",-1.1,0.2
"3053",-1,0.2
"3054",-0.9,0.2
"3055",-0.8,0.2
"3056",-0.7,0.2
"3057",-0.6,0.2
"3058",-0.5,0.2
"3059",-0.4,0.2
"3060",-0.3,0.2
"3061",-0.2,0.2
"3062",-0.1,0.2
"3063",0,0.2
"3064",0.1,0.2
"3065",0.2,0.2
"3066",0.3,0.2
"3067",0.4,0.2
"3068",0.5,0.2
"3069",0.6,0.2
"3070",0.7,0.2
"3071",0.8,0.2
"3072",0.9,0.2
"3073",1,0.2
"3074",1.1,0.2
"3075",1.2,0.2
"3076",1.3,0.2
"3077",1.4,0.2
"3078",1.5,0.2
"3079",1.6,0.2
"3080",1.7,0.2
"3081",1.8,0.2
"3082",1.9,0.2
"3083",2,0.2
"3084",2.1,0.2
"3085",2.2,0.2
"3086",2.3,0.2
"3087",2.4,0.2
"3088",2.5,0.2
"3089",2.6,0.2
"3090",2.7,0.2
"3091",2.8,0.2
"3092",2.9,0.2
"3093",3,0.2
"3094",3.1,0.2
"3095",3.2,0.2
"3096",3.3,0.2
"3097",3.4,0.2
"3098",3.5,0.2
"3099",3.6,0.2
"3100",3.7,0.2
"3101",3.8,0.2
"3102",3.9,0.2
"3103",4,0.2
"3104",4.1,0.2
"3105",4.2,0.2
"3106",-2.6,0.25
"3107",-2.5,0.25
"3108",-2.4,0.25
"3109",-2.3,0.25
"3110",-2.2,0.25
"3111",-2.1,0.25
"3112",-2,0.25
"3113",-1.9,0.25
"3114",-1.8,0.25
"3115",-1.7,0.25
"3116",-1.6,0.25
"3117",-1.5,0.25
"3118",-1.4,0.25
"3119",-1.3,0.25
"3120",-1.2,0.25
"3121",-1.1,0.25
"3122",-1,0.25
"3123",-0.9,0.25
"3124",-0.8,0.25
"3125",-0.7,0.25
"3126",-0.6,0.25
"3127",-0.5,0.25
"3128",-0.4,0.25
"3129",-0.3,0.25
"3130",-0.2,0.25
"3131",-0.1,0.25
"3132",0,0.25
"3133",0.1,0.25
"3134",0.2,0.25
"3135",0.3,0.25
"3136",0.4,0.25
"3137",0.5,0.25
"3138",0.6,0.25
"3139",0.7,0.25
"3140",0.8,0.25
"3141",0.9,0.25
"3142",1,0.25
"3143",1.1,0.25
"3144",1.2,0.25
"3145",1.3,0.25
"3146",1.4,0.25
"3147",1.5,0.25
"3148",1.6,0.25
"3149",1.7,0.25
"3150",1.8,0.25
"3151",1.9,0.25
"3152",2,0.25
"3153",2.1,0.25
"3154",2.2,0.25
"3155",2.3,0.25
"3156",2.4,0.25
"3157",2.5,0.25
"3158",2.6,0.25
"3159",2.7,0.25
"3160",2.8,0.25
"3161",2.9,0.25
"3162",3,0.25
"3163",3.1,0.25
"3164",3.2,0.25
"3165",3.3,0.25
"3166",3.4,0.25
"3167",3.5,0.25
"3168",3.6,0.25
"3169",3.7,0.25
"3170",3.8,0.25
"3171",3.9,0.25
"3172",4,0.25
"3173",4.1,0.25
"3174",4.2,0.25
"3175",-2.6,0.3
"3176",-2.5,0.3
"3177",-2.4,0.3
"3178",-2.3,0.3
"3179",-2.2,0.3
"3180",-2.1,0.3
"3181",-2,0.3
"3182",-1.9,0.3
"3183",-1.8,0.3
"3184",-1.7,0.3
"3185",-1.6,0.3
"3186",-1.5,0.3
"3187",-1.4,0.3
"3188",-1.3,0.3
"3189",-1.2,0.3
"3190",-1.1,0.3
"3191",-1,0.3
"3192",-0.9,0.3
"3193",-0.8,0.3
"3194",-0.7,0.3
"3195",-0.6,0.3
"3196",-0.5,0.3
"3197",-0.4,0.3
"3198",-0.3,0.3
"3199",-0.2,0.3
"3200",-0.1,0.3
"3201",0,0.3
"3202",0.1,0.3
"3203",0.2,0.3
"3204",0.3,0.3
"3205",0.4,0.3
"3206",0.5,0.3
"3207",0.6,0.3
"3208",0.7,0.3
"3209",0.8,0.3
"3210",0.9,0.3
"3211",1,0.3
"3212",1.1,0.3
"3213",1.2,0.3
"3214",1.3,0.3
"3215",1.4,0.3
"3216",1.5,0.3
"3217",1.6,0.3
"3218",1.7,0.3
"3219",1.8,0.3
"3220",1.9,0.3
"3221",2,0.3
"3222",2.1,0.3
"3223",2.2,0.3
"3224",2.3,0.3
"3225",2.4,0.3
"3226",2.5,0.3
"3227",2.6,0.3
"3228",2.7,0.3
"3229",2.8,0.3
"3230",2.9,0.3
"3231",3,0.3
"3232",3.1,0.3
"3233",3.2,0.3
"3234",3.3,0.3
"3235",3.4,0.3
"3236",3.5,0.3
"3237",3.6,0.3
"3238",3.7,0.3
"3239",3.8,0.3
"3240",3.9,0.3
"3241",4,0.3
"3242",4.1,0.3
"3243",4.2,0.3
"3244",-2.6,0.35
"3245",-2.5,0.35
"3246",-2.4,0.35
"3247",-2.3,0.35
"3248",-2.2,0.35
"3249",-2.1,0.35
"3250",-2,0.35
"3251",-1.9,0.35
"3252",-1.8,0.35
"3253",-1.7,0.35
"3254",-1.6,0.35
"3255",-1.5,0.35
"3256",-1.4,0.35
"3257",-1.3,0.35
"3258",-1.2,0.35
"3259",-1.1,0.35
"3260",-1,0.35
"3261",-0.9,0.35
"3262",-0.8,0.35
"3263",-0.7,0.35
"3264",-0.6,0.35
"3265",-0.5,0.35
"3266",-0.4,0.35
"3267",-0.3,0.35
"3268",-0.2,0.35
"3269",-0.1,0.35
"3270",0,0.35
"3271",0.1,0.35
"3272",0.2,0.35
"3273",0.3,0.35
"3274",0.4,0.35
"3275",0.5,0.35
"3276",0.6,0.35
"3277",0.7,0.35
"3278",0.8,0.35
"3279",0.9,0.35
"3280",1,0.35
"3281",1.1,0.35
"3282",1.2,0.35
"3283",1.3,0.35
"3284",1.4,0.35
"3285",1.5,0.35
"3286",1.6,0.35
"3287",1.7,0.35
"3288",1.8,0.35
"3289",1.9,0.35
"3290",2,0.35
"3291",2.1,0.35
"3292",2.2,0.35
"3293",2.3,0.35
"3294",2.4,0.35
"3295",2.5,0.35
"3296",2.6,0.35
"3297",2.7,0.35
"3298",2.8,0.35
"3299",2.9,0.35
"3300",3,0.35
"3301",3.1,0.35
"3302",3.2,0.35
"3303",3.3,0.35
"3304",3.4,0.35
"3305",3.5,0.35
"3306",3.6,0.35
"3307",3.7,0.35
"3308",3.8,0.35
"3309",3.9,0.35
"3310",4,0.35
"3311",4.1,0.35
"3312",4.2,0.35
"3313",-2.6,0.4
"3314",-2.5,0.4
"3315",-2.4,0.4
"3316",-2.3,0.4
"3317",-2.2,0.4
"3318",-2.1,0.4
"3319",-2,0.4
"3320",-1.9,0.4
"3321",-1.8,0.4
"3322",-1.7,0.4
"3323",-1.6,0.4
"3324",-1.5,0.4
"3325",-1.4,0.4
"3326",-1.3,0.4
"3327",-1.2,0.4
"3328",-1.1,0.4
"3329",-1,0.4
"3330",-0.9,0.4
"3331",-0.8,0.4
"3332",-0.7,0.4
"3333",-0.6,0.4
